transaction_key,attacker,score,top_address,victim
"('0x3a307cbde5cb0e134a6cc4a57e3e608539251f95b465725fe5a464f1e4e5aec1', 115)",0xdf3e4da3ee75f1018d277222967ce3d69f3271d9,3,0xdf36381a9fb57d3f820a799f13280ff1cdb05e2b,0x6567a946d10a83d65ea7caab3a2a22a1fa48e6b6
"('0x3784b6853b62aafcc2a81099741ed9d327fc8d8b303ea90176e5bcf65fd3917f', 13)",0xb9baa6474198372799b126823c5daba3afaed38f,3,0xb9bd6ea8d12b223b72023512d2474c648b14a924,0xf5e67261cb357edb6c7719fefafaab280cb5e2a6
"('0x6a6d07636a10342b2f1dad275a3c815cde2e3a3fefb0bca9b596b1e258c997da', 5)",0x82b6960fd11b11e3bbf62bb5aeb5cffd63b468de,3,0x82bccc0026007223348ec93cbe18ea96a7925e57,0xf5e67261cb357edb6c7719fefafaab280cb5e2a6
"('0x757f4f2877b3b02f518a15aa719d1a7953ab8d2f91f59e1c65aa8ed01b92958b', 28)",0xee857ea94434b6d6867e0abe328fe245a7eac527,3,0xee83ae872f88554a00fc9fae7052823cb4c07f80,0xee83ae872f88554a00fc9fae7052823cb4c07f80
"('0xc15b6331412d86e2f0bc2d2bf291f273fcc0bc1e5e26cd82372ea4c78e02db66', 19)",0x27eb9ed7c47098389aafae8f3b7281fbe56147b6,3,0x27e7c2e343a61cb4bcd3a9e9d89866118dd43fff,0xf5e67261cb357edb6c7719fefafaab280cb5e2a6
"('0x02e9a9966de1d9153bf2e8d09a091537df3402c69a8d31c66a39ddac9d19f95f', 89)",0x23612a761c280a74b83455d821c9880335421581,3,0x236e8ea714aa840d0a6dccbd860dfee781f34c4f,0x3f95ef3f2eaca871858dbe20a93c01daf6c2e923
"('0x4fd6114d7667a11fce617d0457958413b6c354adc1da84373207d26c35dd3f5a', 23)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,3,0xcb4129a4c9fc04cc813709c2956cc320bddcf5d2,0x240d5645bffaf6f8bc3586e459a4155f270bcb3b
"('0xb94ba97fdee46d36d7f8ad779ebec1f884544bac81d02c271866e8ba214b672c', 63)",0x7c21e2e777cecaf969bf7b7aef0e3bf23d043672,3,0x7c2091bd57f98ddb6541f1e86eca399846f44454,0xa9305c3c14757bae2e73ef7f66fe241f5f6bf347
"('0x5a35fe08f58230f105c6fc31bbe0399df7193da9288ac452749fd076ea9b11c4', 26)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,3,0xcb4683a5968dd988a284a2c09a1b317f8c83309b,0x240d5645bffaf6f8bc3586e459a4155f270bcb3b
"('0x427cd860ccafdc16325afe7c90e477eb9960c2d143b45c40aa81435c6b93fbbd', 126)",0x23612a761c280a74b83455d821c9880335421581,3,0x2363f9e9c4f5fbde03c53674c1e588c4d35239e4,0x3f95ef3f2eaca871858dbe20a93c01daf6c2e923
"('0xe1255909b728850d470a43614d298d91a54afb5eb772b6df5691eb2078df1fb3', 46)",0xb5638358c20522fba34b5e8840e501f8a7c0f41c,3,0xb56bd705b7f3044999b121c354091f288b95ba6f,0x240d5645bffaf6f8bc3586e459a4155f270bcb3b
"('0xb30c1f6b05dc61c450813ab826abd8bfbd69afa6a6b835c35080843536701a75', 33)",0x6219f06135b79705d34f5261852e9f6b98821e1f,3,0x621425a1ef6abe91058e9712575dcc4258f8d091,0xa32844c9515ce751ffc0952a9654e4b089e5fa42
