key,score,victim,attacker
"('0x2ee111dd97cac71bf217e9c9db9302222ce271b333794aeb2af4110575f1ca14', 8)",2,0x07765123eaf3cf6dd2f7b5ab717385b43b18765c,0x503b2adcd72efe21221e711387a737fd0c4f945e
"('0x24e8785efe0514fdb5550b9261f1dd7362fcf64fd4847513e1ddf621c7f2c705', 32)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x816ee8860bf49505d881b7b2c8852c8cb8764a475b1f498637242769530bcbed', 74)",2,0x4e85bd3aebd2c4df176c09ff0454c37bf555fde1,0xa9305c3c14757bae2e73ef7f66fe241f5f6bf347
"('0xa08c6624159f872bdf76a170834cc42a597298c8a606f12e406cde75ffd8311b', 122)",3,0x535dc324b616740fc73f68ca5dfbc5cd8ec08272,0x0000000bf358c71e747cb6c8f318f9fb2a7bd502
"('0x23155237b912817d34b615cd65bdda997d61d2a5b31c3561e3e8649d6a811e90', 60)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x8ac150bea75ca0f3f1aaa9bb363fa658df5e89013859dcbb47139d75fe03ac00', 12)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x7c8d3de327a72b0eb51525a7f5e87a9baac58ee124da1b51a0e008ff64bf9d39', 17)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x0baa2fcb308ff21efa41dc7c8e59ec22d91542fb961b7e86a293784e0f96bfeb', 56)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0xae34a971ac3404569c086006fc218d57015784d2b41ea4327c1a8210d7b3e5e6', 10)",2,0xfaaba7fb45b9fe28eef4ea2a09cc94b1a5f2e037,0x74764f712fc92a7f71a6b0be2c0352d23144c07f
"('0x22061c6c204a815f56ba1e62b3db4126b12191e340af754acd301a5401891f06', 89)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0xc0e69506017153511373935c09a282ed2a38392d1825c3bd5792c1e38174c7b4', 35)",2,0x774f11f107a4f3afea7d862170f7995ab5526dce,0x4b4f2abdf874a057a619e54a376ad0a9978f9f01
"('0x872c926d41297767a57fd33732ea4db31451c30b0a15f868a65a588070411190', 63)",2,0x8870ac7d99dff95304c6cbd94704f6601cb0b9c1,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x76c56a7c4576c2361d999be44c72045165e753a6f21cd51a2dec6069fc264613', 51)",2,0x0060cac5c52bcd21446a677e02f02a6e85ae9535,0x0069fbd0259607fffe2dba8e559602c69211f430
"('0x8a2518f79900538971146770dd432047a9f1587d389fd99364c86a6ed32fb790', 15)",2,0x25588de56ddf3bdfb5589117321f4c92691fcedd,0x84c18204c30da662562b7a2c79397c9e05f942f0
"('0x6cefe8dc72956c619b719432f3221bfc78d508f5aaf22ccc96361c0965ba71a5', 101)",2,0xfaaba7fb45b9fe28eef4ea2a09cc94b1a5f2e037,0x0a543a78fd66fd1380e5b5a352edf5b401b2096d
"('0xa093f19e4dc4d8587547bdfaec7f38d68167e4f9f79801b03c934c9c8e12d5d1', 14)",3.0,0x4eaaab540065b4e404d79fe1f0bf3a9c046f9151,0x268e29b2cd9001b3767165d0fdc6a3ac8d17fc10
"('0x1654c6cc6c4a3f707f9f3fba3782416c41d0a33f0a88c7c9e2efa368545df3b3', 38)",2,0xd787fdc499a630ebbf5ebf2d12582bf93de43497,0x0b8d21c1126f3dd3e76717453db7bcb492c76d08
"('0xf3f3231697feb70a718439c4b73770d8b557eeedae40aa32f788c6386e51402c', 70)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0xdc281b810b3d533b9dff9436cbd1ea401bea50724973b7250e20951da63f2be2', 53)",2,0xd1a17c96e15eec48fbb1ac47224b8c3ce5804e8e,0x4f975bc417c949a9f2de44e70d210c91313964e0
"('0x54a881c9e85cd944121a61653e38e6a29aeb4d6ef4c0e9215a9a5ba7779055d7', 22)",2,0xfaaba7fb45b9fe28eef4ea2a09cc94b1a5f2e037,0xffd8afd01d40b93a313a202ac70256b48a910bd6
"('0x72643fead93d555a8d086670ae445bacbeb3b19158572351ad565f6939c7701e', 13)",3.0,0x95702a335e3349d197036acb04beca1b4997a91a,0x95717a228706e5eb632f7c2e6fee997dfc70c6b9
"('0x6dfa79ae3611861ccbf734810a77abe928692e91b0040f933c5692e7c7b83e64', 89)",2,0x07765123eaf3cf6dd2f7b5ab717385b43b18765c,0x503b2adcd72efe21221e711387a737fd0c4f945e
"('0x20e990833fd597fbe1cd551ab9a401e72539a35eaf7402fca3aed93e453cc3e0', 13)",2,0x0060cac5c52bcd21446a677e02f02a6e85ae9535,0x9536c63ffccc09d24ae1f99484e638d796c70121
"('0xece5e665c154ac2d289a13027605601f80a91d84bed7b7ec01a13e799ce9e375', 41)",2,0xd787fdc499a630ebbf5ebf2d12582bf93de43497,0xd78c40d84cccdf2c2bc9d2daf06a8b36e230073d
"('0x4c1ffb84810144b985408e1377092e2915ac48294e953fe2e8e1cefe588ac95e', 31)",2,0x25588de56ddf3bdfb5589117321f4c92691fcedd,0x84c18204c30da662562b7a2c79397c9e05f942f0
"('0x1ef8bdf973baf3c45092a0bd990516ba416938bb03ff25f64c18b998b933a876', 21)",2,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a,0xe6dbdf586b96f3e9430401ca9d769548899b97e8
"('0xeba9c069ba719947b611788299f21e9e6c2bb71cadbc409fa9d82f183342796d', 27)",2,0x37a4a749070531fc7287ca4528b03593ecefdc6d,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x1d709ac63ec2b5d216930c2e762f7a964c61de745d713ce48aa7c5597acffefd', 21)",3.0,0x4e8a60eade9e6967d2ee5bf6aa46eece10e9809e,0x000dcac549a9fa2abcd348ca387dd91e850ea7fe
"('0x948c55ab6637cd5a32c3468c8f9a3230865696e478bdfa37bb42237b7f93a3f7', 47)",2,0x0060cac5c52bcd21446a677e02f02a6e85ae9535,0xcfb36d3a67c778fa9b8c8fbca727a6736bf6854c
"('0x8f388ad51926a9b4f5d56cd1078b2b0a39dd0ec8b6fd788c7963e9779cdb6da4', 17)",2,0xb212e5909503244beba1e2bdb04349772b2c3337,0x9a72c837909860821c9ffb5c02b46f2e645eb3b8
"('0xf14a4f5909edd33973244b7668c0d76c408ce1947df535a0e6d51fdf824b1449', 57)",2,0x2895730d1f120513105c11f3394c818edc7e7710,0xef8b14ce369e32614402688ec3972221bb9b293f
"('0xf593098c12e20272f365e62b162a5c12c6440baea4c66b8f5736903475ef4baf', 8)",2,0x25588de56ddf3bdfb5589117321f4c92691fcedd,0x84c18204c30da662562b7a2c79397c9e05f942f0
"('0xfc68170d664c65899ac8899248377a393621af2436efb76d388a600c90e56638', 84)",2,0x4eaaab540065b4e404d79fe1f0bf3a9c046f9151,0x183b489740a04d3550c21fd5e11c7718d43c7fce
"('0x6e0b1de613ae1ed6630fb607cc29a6f0b29c97e82dcb34dd1a7d44fff5c4f49a', 45)",2,0x4c615e78c5fca1ad31e4d66eb0d8688d84307463,0x061d39c657c22cfc58b035a06e1c479813864172
"('0x8ee8142527f21cefd6fc85571dbafdde50533b830ebab3c5c5a17166c17c9067', 46)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0xe9783a21de11fc1fead1079c08030bfbf8c760a9a29b8d548f43b9c8d76c11f3', 7)",2,0x0060cac5c52bcd21446a677e02f02a6e85ae9535,0x00677faace5f315422abf855ea94e783ef629702
"('0xadc4271c596be2fb313d2befb46eb59dd7092bd7c3340cc39045a4a14ee27e85', 52)",2,0x1353b2bc10d589807185dc7989d68da251d3d91e,0x13598fd0986d0e33c402f6907f05acf720224527
"('0x616de74d86286a0cf25576711f722707cf256cf378800655f16fa455ae731fb0', 35)",2,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a,0x483d8821b07c7b6c13bea9ca1282a144a1b89c71
"('0xe176d019f75a3a5701b04c0b35dc68d20634645bf59c66de0eb2b7b6c82ed3d1', 14)",2,0x3c11caacc9fc70d9130792c39702c5f96ce68a93,0x400da0ecd6af4785697d9c1ac446fb65ebff26e9
"('0xeaa8c33d2a9f32645a39712c1f36064ec1a6ff98766752b2b23b39400f801d5d', 32)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x98ae37b21289d3e868f01700b9cbe1b2a7b585d3f08e344c732b4dab76ec6238', 43)",2,0xd787fdc499a630ebbf5ebf2d12582bf93de43497,0xa3fc3339f20c5600813ea072d82c31607dc48594
"('0x609943e724be266f794940a1a3bcd5a3968295d0c0aaecb5bcf1bde63a886996', 62)",2,0xb7789b2f17fb004acb451b4a0adbc5f17ce913d5,0x5768d532f74b6333903ac129394e1e2e67e16b63
"('0x5b01f05daaf62c4e2c450c349b695004aa88b8f2c9784ad06ef567f79ef8fbb1', 11)",6,0x7a6e0d5f29216378f9b7ef2fe814ed0d7d7fa47a,0x000000000000000000000000000000000000dead
"('0x5e0714f1ebeaba62f0ce4f096832e4e41e1cf66cbd3e45d3067eb12e9c11f95a', 78)",2,0x3c11caacc9fc70d9130792c39702c5f96ce68a93,0x17d01df2b2a147c5134ecb3f7aa02a5a21d445c8
"('0xc6fc28d70287294b321a820e6137c168d3dd7273202bfabd5df57c696c8f89dd', 37)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x838b19c16d7e2886bb1e90efbf6de4be62cd89c9c58ef93630c389d6e83d5cac', 23)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x3cb258b2352d532c7ae250d469e1f6b6cd0a6c4464e48d0467dff682d3dc0d68', 25)",2,0x5f4622d76dd219d6c747e4774b737ee36b35851d,0xa7f0a6162567e2e9d77f81c8bc7a2e18f19f5d28
"('0x7e874042b66e80dec7df931e3dc1aab8b064327a9e1a146c9fd905db60a60f86', 18)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x7e45a800175daa8b8f0432fdc25583807487a8228338f28630610c36ba53d269', 16)",2,0x4c615e78c5fca1ad31e4d66eb0d8688d84307463,0xa33d4cde3660a11a57b350573989b06a7a29e5dc
"('0x2461723977a66eeefff2a32fcdfd694d41cdbcd4cf04793d1e2e7c070069c314', 11)",2,0x4bba932e9792a2b917d47830c93a9bc79320e4f7,0xc8dcc0372974eab553b9522527f82d1e1cb067fa
"('0x4b7d83160c625287de1fc70af4ddd202655296f24e18420c8b96a771f5a40c33', 27)",2,0x37a4a749070531fc7287ca4528b03593ecefdc6d,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0xb8bbf8bb35026b9302311305b4539850992a7eca3f1857cee57a1f263db3ae1e', 28)",2,0xd787fdc499a630ebbf5ebf2d12582bf93de43497,0x3ef4d3f862eb9c0eb0c5fda0993e0ec5a220214b
"('0xc5b0db8965f10de8431a7b42bc80076580ff737a8b3e495e420e759a98d28317', 56)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0xbb453a468faf02d97f0ab6cb94d4f49378e12ff0908da1ed8d635e979a5ebac0', 37)",2,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a,0x0484beb4629990d2bef9d8f33ba59a8e72a9db16
"('0x102a8ab505c08c596123273153faa766cd24aad09c609599449db69a9150f4fc', 84)",2,0x07765123eaf3cf6dd2f7b5ab717385b43b18765c,0x503b2adcd72efe21221e711387a737fd0c4f945e
"('0xc170b4e97b328f3f2cc2b05897e526e7afc1c9942c74342087bcf9f00a37b980', 80)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x6f8c4f9f047e609828548e2bebfc1c7b3790c220b8aa74e15bdf016b57a169fd', 62)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0xc3af53dcecfc45c0ea51513c0451d9ddb68dda4da2830595222389097be4a60b', 24)",2,0x2895730d1f120513105c11f3394c818edc7e7710,0x9448e297d1e7170eb63d53827590b4be90a54753
"('0x311f278fa171723f547442d672e73ce7beac3801821ae08812437a4195682e5f', 40)",2,0x22b21e245b366ab9d46b0c72bba6ab750eb9126a,0x1353b2bc10d589807185dc7989d68da251d3d91e
"('0x60e3b0b4530e71e71acc89c27faa21d7b2dd0642243ab624532b4a38b7c1e4da', 10)",2,0x0060cac5c52bcd21446a677e02f02a6e85ae9535,0x9d7f78b0207aaeae6d0d943ab89b07f89223c03b
"('0x4650e8a2090c7959e80bf5a7167d50cae0088c82e95cf0d3d341b454ce262a6d', 12)",2,0x84c18204c30da662562b7a2c79397c9e05f942f0,0x25588de56ddf3bdfb5589117321f4c92691fcedd
"('0xb2aeee11f7a099e91ada6ec2019599372b3f082d74a7d1248b436d6eeeb8dbf4', 27)",2,0x1353b2bc10d589807185dc7989d68da251d3d91e,0xd0c44add31667d93e757cb6adeae529e6b813746
"('0xe8c34c833c23d9c8bf56ede6620ab568399b9c3841ce9967f815c80018e4d1d1', 55)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0xbf685ef4c71fb11d2cf1349cb096d67d97030eee4501079b96b8d493deb1c59f', 58)",2,0x4bba932e9792a2b917d47830c93a9bc79320e4f7,0xe571ec2f6ad61f6e5a87df23c049afa385b65076
"('0x8d1f878c4f3270399a63ccfac3325d508422764f0f6a892b0393a75918151d1b', 47)",3.0,0x3c11caacc9fc70d9130792c39702c5f96ce68a93,0x6625c3acc1523408cff1b1a66365cac8e0b5cae6
"('0xb00d6728727de65a5cf80f30451e749e9704912d0a8b6e5d3669ac1553090fd7', 89)",2,0x774f11f107a4f3afea7d862170f7995ab5526dce,0xd92906f8aaf9b7028ce160f36153d6dceb042bca
"('0x6985d54764b3ffe9616a016c28a089df87e96fb6fb93c235e4d7e9bf9fc5e83f', 52)",3.0,0x4c615e78c5fca1ad31e4d66eb0d8688d84307463,0x1b85ad5b292c2c0b2ff29cca674bf69ef4fbfbd8
"('0x70505f9184b04e4a9defbc0b285c915d0a935d9ed5a6935fb616f1677192a713', 56)",2,0x3c11caacc9fc70d9130792c39702c5f96ce68a93,0xbd384b770603ae3abc53f1fb422b230339ea3bf6
"('0x316367bbf4eaa7bd9aba246c25fcd688722715ba337c331f56a3eb7cb6844d9f', 4)",2,0xff7104537f33937c66ac0a65609eb8364be75c7a,0x7bcd44c0b91be28827426f607424e1a8a02d4e69
"('0x07e9b68268c299dff8268b6b0d3d8efeb389aeea310e0fa2d89adc1f5bed02ca', 25)",3.0,0x3c11caacc9fc70d9130792c39702c5f96ce68a93,0xd00b49495e6395eaef8a8c2fb7292f32fefcb4af
"('0x49c4cb8ca1823a6e26c305c3391ba67550617efdc74729d5e17fd8306d6b7efe', 23)",2,0x84c18204c30da662562b7a2c79397c9e05f942f0,0x25588de56ddf3bdfb5589117321f4c92691fcedd
"('0xc5a81b299f10d282b6d51c1e79c775df1e98ba4463ae3cd2590bb137026a804c', 23)",2,0x0060cac5c52bcd21446a677e02f02a6e85ae9535,0x6ef140cd775d9d068aec21ae1e4b388a8e276f01
"('0xd72613375366f33b71a2def3cad994c8a1edacceaf29f91b6fac8b5011f4404f', 26)",2,0xc0fcf7f661139c1c858a805f35eb97e24353a52d,0x3c34de76ec06d7764dd62967f634e5f531a409d7
"('0x51bbfe05aa052ffb024766720b8d12cef819967fe5e817538b5af26f5ee05be9', 66)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x725332d56ce9a1f62aedff6cdcb88ee05c3741d28d93168a633516dd654a6ac2', 48)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0xaf71f8443eba9058c4df38e6e3c0fb0a984ae3eaf32946b118920eef0c1f2bf8', 41)",2,0x25588de56ddf3bdfb5589117321f4c92691fcedd,0x84c18204c30da662562b7a2c79397c9e05f942f0
"('0xd0c83aba3dd04fa7b90fa92da4111ca00d1390bbee62d4efcd2c132e0c968003', 28)",2,0x3b23417f5db0978e8dffc2b6b8437cda948c9bec,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a
"('0x7240f4870228b7b8293fa3e29d991f858351c35636f55d9d0520309e196e0696', 26)",3.0,0x95702a335e3349d197036acb04beca1b4997a91a,0x9573bdf7ffc5519912d293e4d1f750eab2e471e7
"('0xf2e0df8b637ee4a13d288b63ba16389020b6bfc3a8a2d717e9c3ee72ddb9ad67', 30)",2,0x4bba932e9792a2b917d47830c93a9bc79320e4f7,0xc9ef09e02eb319642707553ad4b5b25b79cb13c5
"('0x412d1f3ca3ab1b6a65367cafa4340199b8b9223641b21a380140ea726ef9531d', 15)",2,0x84c18204c30da662562b7a2c79397c9e05f942f0,0x25588de56ddf3bdfb5589117321f4c92691fcedd
"('0xee0b6853b3b187ff31e04e3e1e986a39dded708249db3864a1fcd406b5ca1253', 108)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x73847777b2a4c2eaa087848ffab188e28453393fa7536869e0c8cc877ba66154', 111)",2,0x0060cac5c52bcd21446a677e02f02a6e85ae9535,0x00097ed1dacdbab9141835852f8de20d690b6f94
"('0x16e8376f55ec9dcd5df316d02627c033883b0b540eb244c009974b9b0a04074a', 106)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x491f88223be3f280eaeff8c1019c65b1c5f079c05ca6b47dd165e57336b7ff39', 59)",2,0x12e7a9423d9128287e63017ee6d1f20e1c237f15,0x1e919abf494360b357e81fce038a51fc430d3023
"('0xb72f4424d132a2bc3628dfa4ef3362342a9807afb8ff763cdd387488dd47eeec', 75)",2,0x07765123eaf3cf6dd2f7b5ab717385b43b18765c,0x503b2adcd72efe21221e711387a737fd0c4f945e
"('0xbfebb899d88f3bd86236e9b85b0f2d4ec69ccc2d76c19641ae427f74cac575df', 55)",2,0x25588de56ddf3bdfb5589117321f4c92691fcedd,0x84c18204c30da662562b7a2c79397c9e05f942f0
"('0xfecea0f618d6cc222d568ffcc9401761c18a0b6c1070398dbc4459f2b6ec1140', 8)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x57af40f8b1d8e7fe463550ed80504d12729f1f71ef895fb92c63c5ef9b1dc416', 86)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x87869892723621143dbbb93b753a7ae0e5244851922cb9f35c3a402fd9429c47', 107)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x45d1f979e87c667964cd761e54b7946643e6d5d86bfa88801c27c220ff4e09cd', 34)",3.0,0x2895730d1f120513105c11f3394c818edc7e7710,0xd1dbaa8390eeb780360599dac295d4ca13d651e4
"('0x2aa6293b0daa46765c73714d5d005c5f16c75499fd2c371f9cd52e4794017ec9', 39)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x885a1182d22a3c5c92884619e842bb5307344e4ed35d5039a00eefbb474653ec', 12)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0xcdf9a6e5ac4934ba82fa42f717909a7c698e68b97f722ef650ae707950f0ac0f', 107)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x0cf612470d364e87e557bd772c36e1f1b400784b86a4b44452f30241c4e45347', 19)",2,0x0060cac5c52bcd21446a677e02f02a6e85ae9535,0x449cce429cfd4a9fb94a483291b21cff6565e581
"('0xbf7eb27ce656a36b9e6b3ce9e6192f08f7d110ed80b95b2f370da51d02b0d1a6', 27)",2,0x3c11caacc9fc70d9130792c39702c5f96ce68a93,0x4bba932e9792a2b917d47830c93a9bc79320e4f7
"('0x5907f62934c13f5d5d71246aa5c2f5f43692b26bfda2e15bc83c7ca205cbcd41', 54)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x7dcfa09cb71cd4f7d962bd5455c6bdbba7464bfafdcaaf9557ebf6268e32d5a1', 16)",2,0x84c18204c30da662562b7a2c79397c9e05f942f0,0x25588de56ddf3bdfb5589117321f4c92691fcedd
"('0xea0304ca0a42d81fcaea2f5dfbc568c1fb69f7b89c7970c34eaadb4ec3211046', 47)",2,0xfaaba7fb45b9fe28eef4ea2a09cc94b1a5f2e037,0x7217cd38273eae75e062a21a16ecb5dd68b045a5
"('0xfe81382946abbdac7efef743b07a1ebba6edeaafb0a2acedaac9c925475f24bb', 19)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x102a34b341d43a6656c03a833597b310a47fe4e114139c4d76a8ff75a6b952d6', 93)",2,0x25588de56ddf3bdfb5589117321f4c92691fcedd,0x84c18204c30da662562b7a2c79397c9e05f942f0
"('0x5039bfe18c373cc43e65e6b50c7f60d4964fd4a1862572893827826f9667a540', 8)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0xbd305b759e91e40e60d9c633e58389fbefbcd5ec2fd00d1b960f2778c20c1741', 70)",2,0x3c11caacc9fc70d9130792c39702c5f96ce68a93,0xe5c406ad45421d513e2b55022694d8897e4bb61a
"('0x8d21d950410ad3e2135fbecd7ece0aa17f5ac463e0a196bdc4a04cd66dd83cd7', 24)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x2fececd01728b584c57174d426b013690ffe9f101a075490341fa7f285d74931', 47)",2,0x4e85bd3aebd2c4df176c09ff0454c37bf555fde1,0xa9305c3c14757bae2e73ef7f66fe241f5f6bf347
"('0xb6d99a7997ae303676c240bfd95722fe6314ce1edfd1097c88eea98b1815f41b', 14)",2,0x2895730d1f120513105c11f3394c818edc7e7710,0xadccd5d0e6bdc86e967ca437b368c03962b9ec62
"('0xf5cac32ebff403a3d769d320ad2cd8c3db6a5cb6f3a2be92b75ad8454b763c8a', 262)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x4a966d6dc7781df6f32995de2d0dc683d3653b0ce1936e7e9e4977bf8e710af6', 29)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x57ddbab1c5e905e4ecb6d501e4120e5913d05fe621ac2e07abe6fe20af5cd589', 10)",2,0xd787fdc499a630ebbf5ebf2d12582bf93de43497,0x5466838f02629d4fb5568aa1f6b8cba80aee67b6
"('0x69c41e6d2f8e2dcd7dc26ad8509214878d1a8eb2733a0c09128e33b2b3967e97', 35)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x75c4cb8c3447e5859a57215a3eb1b63dadaf9e9815e0a6675524f0621fcd7261', 42)",2,0x3c11caacc9fc70d9130792c39702c5f96ce68a93,0xb45bd0ee7fc01844bc8281191bcb88e422546895
"('0x70604157e2e89d6e02a8cebba540dee1ede97227569ccfd46bb3a4fad19b4aae', 137)",2,0x1353b2bc10d589807185dc7989d68da251d3d91e,0xa5579aa592335f9bed9bb5c23671d11ea41d9d35
"('0x32fe25f045cacfa8f515119b073c78b75056b1c9a6b1aecd4e819710731dbca7', 11)",3.0,0x4bba932e9792a2b917d47830c93a9bc79320e4f7,0x00ef39419807d155e40d86d8c2ddc3ee3f727497
"('0xf968f6a8871f382e941020d5ce172efab5a82c9674a3a8366f8b0dac53e48804', 35)",2,0xfaaba7fb45b9fe28eef4ea2a09cc94b1a5f2e037,0xc09626bcf3391107f034285d78223406237e3831
"('0xa20ed5be32acfa8fb4270ad48a812ceb56bedbfa4706d9207decaf7962d538c6', 14)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x24372f837fb33c7b3b1002e95f36555e0af3c5826c5cbf0c7485d045fadf92bb', 35)",2,0xfaaba7fb45b9fe28eef4ea2a09cc94b1a5f2e037,0xf86e2137e090e302b32be1ed4eac751344398bbc
"('0x6ddd60f29fd7265d3693df42f8ec4d74d3f301636276bcc07f68f80b18977915', 20)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x92eec43ec400c0408fa82b07b6ffce1c7f1beba43fcdfc37c1152ef29ad4e805', 25)",3.0,0x95702a335e3349d197036acb04beca1b4997a91a,0x9570351c746759dd0952ab87a34950cfb62c9072
"('0x7103c69748c270cd63c83021ad286dc2661d47841c45e3433bbff76fdc3c0f41', 141)",2,0x25588de56ddf3bdfb5589117321f4c92691fcedd,0x84c18204c30da662562b7a2c79397c9e05f942f0
"('0x8d03d1300bb893d9586d48a0500bc8ee3e6df633e27dddaf970a198e2eea4f3e', 42)",2,0xd753a8a1155efc50a52b7088d410f39f856225e2,0x00097ed1dacdbab9141835852f8de20d690b6f94
"('0x0182a06f60f42a905486b1d73926c453f0e91218fa59456a4c8d89f73c376078', 133)",2,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a,0xb1d360c7e61182e8eceaa0b553480cdc086e704f
"('0x865b37a82b523f3ee42cd0323a1ede6e330dcacf47dd5a2c2630d7c087a573ed', 8)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0xff090513e5b4c90bce81061a1f8e56e4a4fbe5f63c39077118d6ad083cf6b07f', 12)",2,0x84c18204c30da662562b7a2c79397c9e05f942f0,0x25588de56ddf3bdfb5589117321f4c92691fcedd
"('0x010700f368a2c3c7533b869be03ba03e8579376947f739bdad012cb06fa94d68', 51)",2,0x23612a761c280a74b83455d821c9880335421581,0xd3bc417608ea034b5f1b08b5d59531deba2cfbd9
"('0xcf96edeaf8d52b5c197973134a7e40e4bf87768719e735662841e9f9cf209d45', 33)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0xafc0f2d0a2f80a1eed759af8333f25ad7696199cee8bfbf3cc9826b1913e0f36', 25)",3.0,0x95702a335e3349d197036acb04beca1b4997a91a,0x9577dcb3e1a50590bbfb7081df6ee01d864e221e
"('0x1c1a7f1e553e24ca5338729855f4b6717676d499ec97d46887f8525458fc13e5', 160)",3.0,0xa65d29d0362e550f01c622b9f1b40b4c39dd3463,0xa65c8b156a94c3f01089880e12eb6361236a2f38
"('0xd6d3dde695d7b356688224306226d75d47eced94b1c6a358e59b7149218539c9', 20)",2,0x3c11caacc9fc70d9130792c39702c5f96ce68a93,0xf6a11c6f1a6307122afa11acad33d4a2027af154
"('0x375badaaf19a6cd47462355bcd0db36d109ffa98b5dea05837ba06327f64c163', 15)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
