transaction_key,attacker,score,top_address,victim
"('0x02bbe83cf8e7c9b7d5892bcd2ed8dc9fb7c6faead5f0a46353bece85ec1b57bf', 69)",0xb37a69c4f4eb82af5ccba06ae2bd9fafb8940077,3,0xb376fceacd9fef24a342645cbf72a4c439ea0614,0xb376fceacd9fef24a342645cbf72a4c439ea0614
"('0x55d2e5b42f4e17c9d4abe09b4a39f6c919bacc087272973752b56a47c2c8107d', 58)",0xb6f9e4c6db0c4f3a7e8aff01077e601a7626409b,3,0xb6f713f0f7f3cfc9d99d4e4cad806c420a41e85c,0x7b4872e2096ec9410b6b8c8b7d039589e6ee8022
"('0x5f9177c4598d104673434760a0405fd75a014f810b17b0774d3bd95850451e51', 41)",0xb379dd027643e23df9762a7dd011abf0c0df95f4,4,0xb376fceacd9fef24a342645cbf72a4c439ea0614,0xb376fceacd9fef24a342645cbf72a4c439ea0614
"('0x476f3d432b288b3dac29ff31d033511633fc777d2325cae5d94184b18497ab34', 26)",0x0250c1a92192654aa2e012f51b09f53212f466d9,4,0x025b25f9941966ee121e4b725751741071302019,0x1e8f1099a3fe6d2c1a960528394f4feb8f8a288d
"('0x4ad1ebf596ce4806fa336a8070386219c7ea33a9633422201a8e474148c8b9cd', 61)",0x3c34de76ec06d7764dd62967f634e5f531a409d7,3,0x3c3b347aa0e832414a8615d3553285ab7cf68e83,0x7c21e2e777cecaf969bf7b7aef0e3bf23d043672
"('0x3f88a163a03266279e26a30aaf8c2f83f01e022222725d83c3772475d60acbc8', 29)",0x3c34de76ec06d7764dd62967f634e5f531a409d7,3,0x3c3a0d20dd5f6c959f7ae72b530ab5f67f283970,0x2c0737aaf530714067396131ee9be9cee4cf09a0
"('0x5e4c497b731e90dc74eb495d1ebd63e7d26b557d6c377aaf67d9b8e4a3d1b369', 52)",0x528d7be22a51695973edb29a7829d438abd4737a,3,0x5288786ba3cae1fb69f554e0997cec4405f8931e,0xb6613512d99b720a1648aac39c9cffc6f9db93f0
"('0xa5996d8b3f06ec60b143f94e9fb59ac60e22769775b5231a3d523007aec0cbf8', 27)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,3,0x968a913832249bdc9293d1762cae8327c51f120f,0x968a913832249bdc9293d1762cae8327c51f120f
"('0x2be9a166678b0de53f1b0a144571c33b5b009d117170fc2b13e01f7e00f635d0', 129)",0x0ab549549659c61b02b329e8addea25e0b5d2748,3,0x0ab8e016eaaf6ffd8fbe2fa1917ae8d76912aa69,0x7b4872e2096ec9410b6b8c8b7d039589e6ee8022
"('0xa9e70ab6fd39097d7bd9f52dd6c4fbd05d4feba190704cc2a5f968eccc8dd1ea', 79)",0x000002c34bae6dd7bec72acba6aaac1e01a359de,5,0x0000000000000000000000000000000000008001,0x4119565b71dd1007bce6d0008e7c5de294d0173c
"('0x0b94254981f15ff02cdead1565f9146ffd45674fa25d0b12928cacaacaded582', 53)",0x57487b21b1a2fb766ceca030a5685d16269f929e,3,0x574401c22c2a514d38f549e769ffceb471e0bcdc,0x7cf68aa037c67b6dae9814745345ffa9fc7075b1
"('0x4c22bafbce779aef0779ca96952ee3c9469e07d6bb794cfc8bfb317ef5808a29', 63)",0xfd505702b37ae9b626952eb2dd736d9045876417,3,0xfd527ebdd38de4cbc89f8010aca4c24978822e96,0x42ed123eb5266a5b8e2b54b2c76180ccf5e72fee
"('0x50b6a7ecd0527d4a233b22cdd693cc4d0890bc8989d5b319154062051db7f583', 113)",0x3c34de76ec06d7764dd62967f634e5f531a409d7,4,0x3c349e4c06fc1a9b6a869bbff217cc5cba2b74fb,0x2c0737aaf530714067396131ee9be9cee4cf09a0
"('0xb2d1e7fcf71ca1dfd27a540f0f1c5d7c1a2d2a9c0b15c789f75a3400dfd4f915', 66)",0x60fd38f02c911aa1e3cbfdc5652f30927f0f3f77,3,0x60fbb8ad0568c12608c2e19b06e888d684d09569,0x7b4872e2096ec9410b6b8c8b7d039589e6ee8022
"('0x8a937484f881058116aecca7d1ae8e337034e01edf7c27e1d45f4dbb1b069d30', 138)",0x6a9c87150952937dc4b3923ce7b5c28f0c1e5e01,3,0x6a9065271055e710116209c8032d2e18e42535a7,0x50819b6be54618b0ed7c3d4fa12a1fb9c4670808
"('0xfff8f497d84c8a13cc48b9539fed8afe64277870c3e5ca571f0d59ab50aef9b5', 12)",0x7f299bbf0acb2835081db7846669cb1a422ef118,3,0x7f2b8255b2de0869016291d1634dda62a67e43b5,0x7cf68aa037c67b6dae9814745345ffa9fc7075b1
"('0x3622e16fcd39ba42d3c1ea92bbbb5e847b4dd79046e6310b1ec498cd4a74fead', 40)",0x9702bec6668a94619a9c3cfef0e220512fbeefbd,3,0x970d30d542e30f90c71a977bfdc4a18e7e35fc08,0x970d30d542e30f90c71a977bfdc4a18e7e35fc08
"('0x44c1f368945f72b1525e25f0d1059b2586f410abf1379b1228b3b5216cad6b50', 56)",0xec82dd3f1a906e3c72b77bdee375bb0442c2bdbc,3,0xec8763e48c3df48e5f7459104899b2ebff193df8,0x7b4872e2096ec9410b6b8c8b7d039589e6ee8022
"('0xcf891462e3f157897e7ac2f13741730589974d8ada9bff8b3ddadf68ecd0848c', 3)",0xc5dbbe5dae5019ec840e6fc552c4d5ef72595606,5,0xc5db68f30d21cbe0c9eac7be5ea83468d69297e6,0xc5db68f30d21cbe0c9eac7be5ea83468d69297e6
"('0x9e0ba25878137884286af928da00f390a407cc5e6f81365ad7565a2ba97e318f', 78)",0xb374d4a6a9449052d8a0afb15227e80300724108,3,0xb376fceacd9fef24a342645cbf72a4c439ea0614,0xb376fceacd9fef24a342645cbf72a4c439ea0614
"('0x26995811dd7f69ad39f4dd51ce64fab314ca2a89f463fb4644b83db8b348fa86', 15)",0x12345206bb098b4e4b899732a6221d39e8721fb9,5,0x1234561fed41dd2d867a038bbdb857f291864225,0xdb443118b9266f9dc64e140efbd1aa926643dd94
"('0xa408ee400ffcecaa00265c7e495d494e9b8d8ef2a03166b9e663eef64fa73581', 308)",0x5e809a85aa182a9921edd10a4163745bb3e36284,3,0x5e88a3d71b65bc4ad447a606b4188980b0af6e75,0x8642afe3f25ec7bd8caf73418b23b0ef26c4d9c0
"('0xba2d0ebd1135d83f37a2e040ca05762f3c490aaaf0f8a476f07f227fc609bb09', 2)",0x5aecb3ed16ec25395dfa3311d19dfeed3d75b240,3,0x5ae8c00fb858918fbaaf4299cf6120ed56b912dd,0x1181d7be04d80a8ae096641ee1a87f7d557c6aeb
"('0xbf9b7a431ec37799bcc9fa8d0f369a8a379dcfc553fe452e6d53d524175eeed0', 3)",0x23fdd6487a17abb8360e8da8b1b370c94ee94cc2,3,0x23f8be5f7f22b552e633eb0b0bb91e91c9c8ca80,0x23f8be5f7f22b552e633eb0b0bb91e91c9c8ca80
"('0x987a67f3e1860fbb4806e830efe55110ec5d0e0822dd8dedc526724cee7aa792', 47)",0x19a711fa79e5a5aa06663b96a381e7018b87b474,5,0x19a7105af4a4015fb4cbb4721e17c1b97bdd7be8,0x6d90d891a03c32d4082126d0cee145f3be62444a
"('0xf6224582146a8dba2c1d3d93d602ca429974f91f71a601e08939b4ffef687161', 130)",0x60fd38f02c911aa1e3cbfdc5652f30927f0f3f77,3,0x60f58b828167248150c43626ea7f8ea790887498,0x7b4872e2096ec9410b6b8c8b7d039589e6ee8022
"('0x9338c11ec04dd05f03b155bcf28ab98ce0bd8ec988b6b29619dfa9950b567927', 22)",0x0000002c0d71e57845134cf38a402abfc580a72d,6,0x0000000000000000000000000000000000008001,0x3bd190cd707d231a423d2424acfb398477a929dd
"('0x943898423538f6044d73b9ff2e7652d6c77ccfd9024bf7e9a17b80395ec94da2', 12)",0x3c34de76ec06d7764dd62967f634e5f531a409d7,3,0x3c33c4fe0910a01b219346fb8303fb14f8ffaf03,0x7c21e2e777cecaf969bf7b7aef0e3bf23d043672
"('0x113e72b7dae1863a456e67b9316d3c1b5817679a7cc90f3b585ff90ef36f14a6', 164)",0xf75cb10b767fd5a46dfa7b6a2c79fd1bdf009ac2,3,0xf75ed3222cc29de27c5ddee967de0c9a2e3aa428,0x90973213e2a230227bd7ccafb30391f4a52439ee
"('0xb4b74b356bc0f5302d2e70d4c66eabbc19761714e34feca65639474858438220', 59)",0xd92307c0d68c99e4a24945dc67efd33bb24a2c84,3,0xd924d037bf976c62ba0d27ed3302c22795d00071,0x13598fd0986d0e33c402f6907f05acf720224527
"('0x8fa90bd844df373f658258db8dfc96d3b6b39014fb0cb2b874437e95e6a1c73a', 69)",0xebf357764b02a64f8ba00ed4cf4a631af19b09b1,3,0xebf0cd143d482839762b1a63944e15e05faea9c5,0x0dfd96f6dba1f3ac4abb4d5ca36ce7cb48767a13
"('0x810d195c8c6963cd5a0ca3270855a2fa29882c9c1e5c50e98e05c7b5685d0153', 36)",0x0cf47073093ec2f3c28f7b2a03a9fc345d6af678,4,0x0cfd2d3637f94148077b6e51c64ac5052e410af8,0x7b4872e2096ec9410b6b8c8b7d039589e6ee8022
"('0xb6839dabf8b8654b53744e805a1bde72920b462aa778ceb700d824a4da06be80', 63)",0x528d7be22a51695973edb29a7829d438abd4737a,3,0x52815a1c42f1fb4fd7af18f30abace9a90d504c0,0xb6613512d99b720a1648aac39c9cffc6f9db93f0
"('0x70f60ae63cedbeeab46e213ff46db794d1b12a2739dc638960f214c2206c2447', 39)",0xb37a69c4f4eb82af5ccba06ae2bd9fafb8940077,3,0xb376fceacd9fef24a342645cbf72a4c439ea0614,0xb376fceacd9fef24a342645cbf72a4c439ea0614
"('0x67caaf880a77626560e98c60684231e7c918096b87bd5d2f853a897959c77693', 21)",0x6219089059308928ef44ed751f85d1bfca1ac57c,3,0x621425a1ef6abe91058e9712575dcc4258f8d091,0x6219089059308928ef44ed751f85d1bfca1ac57c
"('0x63d63392a9cdbfdac912083af6c6db58655383fccd69a9fa1038739b68549915', 41)",0xde501e857cf9ee4aede3fdf053f47b448e1ea4cf,3,0xde5a8d8d0714f23e3acbaf83d05e91904115a8c3,0x90973213e2a230227bd7ccafb30391f4a52439ee
"('0x77834b31196817b256239cd9bca41e1fa89b740b4f18d743747169b1394e215f', 10)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,3,0x96888e75454f64115fcef48a08929bd5f20b3eef,0x96888e75454f64115fcef48a08929bd5f20b3eef
"('0x842e525fa17663150729a0be843b3419e82b4b87ae21a98c9b741c179a7c6e5c', 96)",0x306ea7fcf990fab2e4b17ca63419b9d6715957f8,3,0x306266ed9f4e609c3a2e8e8cf4fc95e10a0e73a2,0x90973213e2a230227bd7ccafb30391f4a52439ee
"('0x109604d0c848f5dfbfd268e72021ea1c9f32b98cce3187581855343ce25b1ae7', 8)",0x9687ec962a3a3f72e2c3b7604c31ccc7d1eec84a,3,0x968a913832249bdc9293d1762cae8327c51f120f,0x968a913832249bdc9293d1762cae8327c51f120f
"('0x57af26beec7b82659c2b2d2ce8297ff18769d14c85582165f7b9ec17114f58bd', 11)",0x5406dcd11e4563d4e32f285df56dc9d382b16e2a,3,0x5408eb01fb998f82f8ec17712d8bed27e606acf4,0x19db1d963e2ac810c48c8565bb2fd2866745aa8a
"('0xed794ae0399091bfe905eff52cb3c455960f2652307d7b5d31f269a3dd59eb01', 7)",0x1234561fed41dd2d867a038bbdb857f291864225,5,0x12345206bb098b4e4b899732a6221d39e8721fb9,0x1478de2d33b7c51a74b2af848cd15d9d3fb8bf3c
"('0xaef9d7a19a3256e941c2501e6b16a1ff731c1b53d7dd9b673778dc5429fe863f', 40)",0x3c34de76ec06d7764dd62967f634e5f531a409d7,3,0x3c323720ae1663714ef696b886563a0ab8070ea9,0x2c0737aaf530714067396131ee9be9cee4cf09a0
"('0xda32b3c11a3ad7f724234d12dc3f242c196079dd2ecc4bf2594cb30516d91320', 47)",0xd92144d6bf421aa038f872545aaf07b4328db279,3,0xd925a668ee20654fa9acb2b1b7c978ccb7ca1227,0x7b4872e2096ec9410b6b8c8b7d039589e6ee8022
"('0xd1be9ef55074652cde8d3725e895874d861f8db27c9948be41d3903411d9d977', 5)",0x528d7be22a51695973edb29a7829d438abd4737a,3,0x52811b4e722142f6f71267a19e7fd16419222722,0xb6613512d99b720a1648aac39c9cffc6f9db93f0
"('0xb60b62863be4773a44e85a5cc2eacf1115475283f41306cbd5f634079a8651f7', 94)",0x1eed109caa5c1534618da2f902234f0b4894ecde,3,0x1ee8541a3b24782eb85c873bd682839ff9904d65,0x7cf68aa037c67b6dae9814745345ffa9fc7075b1
"('0x940ac5e957f15108cf1b5172a6ae09470cad6089d363b23a8c494b12cc0224fe', 91)",0x60fd38f02c911aa1e3cbfdc5652f30927f0f3f77,3,0x60fbb8ad0568c12608c2e19b06e888d684d09569,0x7b4872e2096ec9410b6b8c8b7d039589e6ee8022
"('0x6c2db4e17dff139620fbf678f541d03dd5b7422790c7778c1b6f16460b7b617e', 7)",0x2f17755cb159dc5a5fdb4e64c57d66c9f8038769,3,0x2f10e10002ea2d1d9f6e3f7e05d50a79ab62c158,0x04e9db37d8ea0760072e1ace3f2a219988fdac29
"('0x8f7b6de02714f6419a1bbe2c5f450424797085b02f1ce572c1f517dac76687b9', 16)",0x42e6f8701fdba971f8f49882d728a1de7a6566e3,3,0x42ed123eb5266a5b8e2b54b2c76180ccf5e72fee,0x42ed123eb5266a5b8e2b54b2c76180ccf5e72fee
"('0x87df01cfeb8e541b9ab6c26623938b2ad602a86e4ec33664f7c8fcd23656fadc', 23)",0x60fd38f02c911aa1e3cbfdc5652f30927f0f3f77,3,0x60f58b828167248150c43626ea7f8ea790887498,0x7b4872e2096ec9410b6b8c8b7d039589e6ee8022
"('0x71c6010c3b8c01f3212927cd4bd623b3c2720e8c9fab5d5dd4e13cacf224178a', 32)",0x19167fd3f64303e7d71ad224dac7e38c2fb226a5,3,0x1919af4ab3fb60390456526b45e1447960afef2c,0x1919af4ab3fb60390456526b45e1447960afef2c
"('0x79c864bd7b1df7bcb2909cad50ff5c9a2e565f0284e5173e36569fac2c297363', 22)",0x766dd109b38e9636c3d807a417d0429352c54f03,3,0x766e88dfeaf0731c43b95471e39108e9110ed002,0x7b4872e2096ec9410b6b8c8b7d039589e6ee8022
"('0x1554aecaa124e63208b5290922e9d7aa557ed1a67d864c0a55398b166fc508e7', 117)",0x4b6f8a345e21baf1cb5bca016521c3ab48ab2dd6,3,0x4b62c6879ce728aea301058175dc2e5accc96c5b,0x7cf68aa037c67b6dae9814745345ffa9fc7075b1
"('0xaf76ad8ef50d0a2a35d6bf23d01ffb2a9f47486a230d9062dc989a884784c049', 1)",0x9702bec6668a94619a9c3cfef0e220512fbeefbd,3,0x97037b8efea01662c65049ccff18bdb55f7f5444,0x97037b8efea01662c65049ccff18bdb55f7f5444
"('0x2feee540a57278f885dad5209060793e3c3ec671bb35cb3a3f2fc3d83a1bafe7', 78)",0x200382f14d9786a6359dee4a115671fdb5c70a38,4,0x20039ec2ff1be5e0412e74d94991d8226b10e94f,0x1181d7be04d80a8ae096641ee1a87f7d557c6aeb
"('0x16154b377bcf2ed09c0ec12b643f6977879d21bfc724f8227d7f25e0307da08e', 44)",0xb37a69c4f4eb82af5ccba06ae2bd9fafb8940077,3,0xb376fceacd9fef24a342645cbf72a4c439ea0614,0xb376fceacd9fef24a342645cbf72a4c439ea0614
"('0x9e8ef5545b43ca6aa93ea7dcda50b552b8cb099c91691189ee6d55706247637c', 84)",0xebf357764b02a64f8ba00ed4cf4a631af19b09b1,3,0xebf0cd143d482839762b1a63944e15e05faea9c5,0x0dfd96f6dba1f3ac4abb4d5ca36ce7cb48767a13
"('0x2035b6522cf76e37f627bd265e1431c5f97adffcfb618b06a72e36eaa4198e39', 40)",0x53c0de201cab0b3f74ea7c1d95bd76f76efd12a9,3,0x53c6c09e6e4d68f6c8ade9af6ea52f7d7a7ed0cb,0x0a976e1e7d3052beb46085acbe1e0daccf4a19cf
