address,attacker,score
"('0x1150fd2ed8add70c976921fad995f3151a122c50a88646f1a664e97342f0329a', 162)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,1.0
"('0x7f8e087eae35b15a56f7e4d7f842adf109a6ae85a42996a19850a171385e4777', 64)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,1.0
"('0xb4747d20ad86e930eeca4b121813ee3e0c60ac44897b5635d10ad44dafcddb98', 676)",0xc2c5faf337c8832942d1f243a21d9af33685d109,1.0
"('0x2ca66711b06fdba19bb543bbb20447ba3860fd91bdb24723da81b831a4f0b5c7', 82)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,1.0
"('0x187faa56781b3be6189db35abfcfc4e50304ae5854373c17bc92d43c3ede7e83', 36)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,1.0
"('0x184611486197323d87f909db516e15941180c300e810d7525c12d805f1dfe19d', 23)",0x7642e38867860d4512fcce1116e2fb539c5cdd21,1.0
"('0xf704e8797f219b708cd139c108b5adb2b85a287d77cc28f8c0a0828ad79512d3', 6)",0xd95c6a67446fe43d1e3127a00557c244557a0c88,0.5
"('0xfb90707ac539935cf445a59bf3128f6db88a714e5a5ec1453dc2aa194507b831', 88)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,1.0
"('0xe195207def5ca35fb26a16340d3761d143da8a6c40a2a221f5d84f6c704af48c', 37)",0xeab366d49a606c90ffe35b3f300096fef65f11be,1.0
"('0x214a0d36ae2e4439596e441037fbfbb3cd0324e56b646a772f5283321b6078ab', 19)",0x7738f8879a57b231ea55b00827c3f9174c83e6f1,1.0
"('0xdd5b4afad8ac765875059128736f8365189b3ef2e3cd5672de579fa508f734ed', 60)",0xcb5dc30b7824a6378a5f5c2921e58809c5c0f5d5,1.0
"('0x7ba33fad76eb80830018c544d698f42b206dc0fc92cd8bf8cc75c520638cc38a', 15)",0x23612a761c280a74b83455d821c9880335421581,1.0
"('0x694e7d2cea954d2f0226b4bf099b7e23010c485c2339d4eab21ca1cc5f69f75d', 65)",0x8b791913eb07c32779a16750e3868aa8495f5964,1.0
"('0xcf295fcb66c3b9a459656a1c8439a2af179fb7635cb8af6bc32f816aed7a688a', 55)",0xd896563806661cf88697b15f13bb794d89870a36,1.0
"('0x1d6ef42892bf0173934639f220393b680a954c4d028117b69ce76852cb0c7fcf', 103)",0x6219f06135b79705d34f5261852e9f6b98821e1f,1.0
"('0x337a9d0e7ee44b352f560526257c71ea9da16463a5099c65156f3251168fc3cd', 82)",0x0a88bc5c32b684d467b43c06d9e0899efeaf59df,1.0
"('0x8a0491142e786591898bd051a8f0f92e561d9d33dca45f67774587955cb2c9cf', 61)",0x95cc90c8c648604d7cd07f7cc38ba1f5f4d17258,1.0
"('0x2d24963fb9a7e37f0b40943e47a1cda51648e8c2abe9caa1fee5f0517c61d155', 46)",0x60fd38f02c911aa1e3cbfdc5652f30927f0f3f77,1.0
"('0x91ff9a7d84542f0d4753713d727d6c0bfe08d0517f0e8cb683f41e84a02688af', 61)",0xbe7d1fd1f6748bbdefc4fbacafbb11c6fc506d1d,1.0
"('0x71d813d41bed01a593e9f56b629e9e2cd1e001e166174d7dbb0db3f5e46344a6', 90)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,1.0
"('0xa07cc57454a21339664ced05d22929ca995141cc9e32cc3dd50234fd39781b39', 99)",0xfd505702b37ae9b626952eb2dd736d9045876417,1.0
"('0xfc9174a6d8860acb191384222cbb8953c4881082e5caf92e6ec6ef5832f45aaa', 169)",0x4ada3ebca60b04680dbb862dc34b4ee667d8235f,0.5
"('0xf2522927c18ea99d5a3d21ea2ef2decd5041d884ef91f8e105b30a29722d769c', 63)",0xcf2fb035cd77b91bcec948edaefe0954b47626dc,0.5
"('0xa16772abf75461524ebb4c82cdce828128fed81d03e477eaddecf969928a55a1', 96)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,1.0
"('0x49517ae3a3853d97854f95120038523ed637049a79fd355475f87b0dc29306c0', 68)",0x042b8289c97896529ec2fe49ba1a8b9c956a86cc,1.0
"('0xe06df0766fe30e35d4892fbdeed35d72a85f6a821f41a93b4fe172787b162ea8', 2)",0x489f2e9e6a2b0e0e71237bb7d009b8b8c88d9be9,0.5
"('0x979bc0f35f6b71095565f721c226334d7ba103edd04b1109565b3fd1daf22927', 143)",0xa63c029612ddad00a269383ab016d1e7c14e851d,1.0
"('0x69bc1b0873b9d1095c79d857b7a97df9ea0c2ec72bb3b220444a9843ef32a509', 692)",0x2c13083af23909c5dd7d4fdef29451b95931457d,1.0
"('0xc8e95713aa06207d6c1ccc344b6d6eabef3333651dfdc6de9cd3d6948c3b255d', 16)",0x6219f06135b79705d34f5261852e9f6b98821e1f,1.0
"('0x3ba83b764d90a077128c3239632c9048a644563794db85bb79a31ad326ff33ab', 32)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,1.0
"('0x63ac7837e55089205a59a3296d8b18e487a9a37e6a83cdf29c93c369a21dd62c', 46)",0x39e098a153ad69834a9dac32f0fca92066ad03f4,1.0
"('0xeb37a14d747de46c8e1f2e28ac1d9de3998a0b5c1a864aba5d9c55c896b07d17', 82)",0x0a88bc5c32b684d467b43c06d9e0899efeaf59df,1.0
"('0x99aa71e86dc9477ddb40128e27f5e5626766d36ab816fbfeaae67d9f8a24aad7', 102)",0x6219f06135b79705d34f5261852e9f6b98821e1f,1.0
"('0x9a2d3ca16f038440c2839341b1719ece511f1ca32558785bd1b1399e4665cf04', 25)",0x483fde31bce3dcc168e23a870831b50ce2ccd1f1,1.0
"('0x36a943d7f6d0d63314bd3a71cd94d2626baea368010a5e6c149d1cb176e3c752', 17)",0x6219f06135b79705d34f5261852e9f6b98821e1f,1.0
"('0x9ae3bfc64b41162cda1aa88d8e4747f2191103fcc180a8e358d09bbd81e89e84', 363)",0x76f151d35ebc5c43a5e2c28d7430481bedc3fa46,1.0
"('0xccc4ce9ba31ee77e926af9bea0173814af6c7990c92835dad19f6e60de2c0100', 10)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,1.0
"('0x9e65708408ee09ce6dc5fbd76d6a07f5758f7e8889c4a19aabcd2120fe6bf9b4', 51)",0x2e1487a7582c780bc5ef720aae5746b1862feb44,1.0
"('0xd5374406424ee5a9f6906e0fbe78e5f17421a2cdebeb9497a339a704555762bc', 37)",0xdfaab828f5f515e104baaba4d8d554da9096f0e4,1.0
"('0xa91ef6e683ecd2e2a15cdec78c62d252955938d07d7792b13f02da143f5ef9cc', 110)",0x8b791913eb07c32779a16750e3868aa8495f5964,1.0
"('0xf059d994bfab02758ff7a533f68620397ad31e8fed05078bde297f722ab226ab', 56)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,1.0
"('0xe510a7e35a2d513893966e246545e6ef8435f0cce634a06ae43f908e209398e3', 31)",0x6219f06135b79705d34f5261852e9f6b98821e1f,1.0
"('0xd394c4c1947e543344835ded70c54483f2c407fc0ca39610d0fb7eaf9277dcb6', 19)",0x6219f06135b79705d34f5261852e9f6b98821e1f,1.0
"('0x792a1dc8f6047644b5f6c069002686ad184c89798552f6f1c0e3686bfba2e1e6', 10)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,1.0
"('0x5eedab3f48c8285a49eb2df551705dc4064b772284ba0d00f3a7881bfa3c57f8', 40)",0x03fc98bea2ada2d1126690da89ea0d86619304a1,1.0
"('0x64a81f8429b98d8945b20d45214133aca5c6621b0dc561cd0ea22188d0cc070d', 86)",0xb41db56203ee967c09854f0f260d07f715e7ec59,0.5
"('0x429902e5850aee9a151613f83af5ccb0f233265d47af06334710d0502c9ac77e', 1)",0x96ca34036bdce34b58029d7dfbdc0a9cfb53d635,1.0
"('0x81db03dbb2ab4126707b528493306c2a898110b829ba3ac2673df09035df582c', 11)",0xbe7d1fd1f6748bbdefc4fbacafbb11c6fc506d1d,1.0
"('0xccaaf86d2ca2a4a74d16df2c17ce5f5f62877a7af8f66a7436bf5c7bf64855f1', 62)",0x2648810fd69da816e47d3d691e08eb636e4e52a6,1.0
"('0x2693ba62723474c14b5651d633834dd9f48fc1a8f33ac38b85e4b6def9dea5c9', 70)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,1.0
"('0x8341f88824fed58fb7647643114d82f867a783434cbc2ce853e96b8de3499052', 328)",0x9606ec131eec0f84c95d82c9a63959f2331cf2ac,1.0
"('0xc62625b45ea7bfd04d2c887841e5ae33b07c27b570b5a95416d0687bcbec2e3c', 2)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,1.0
"('0xe25429a7c054a5351b27dc95b00652e5f7bf1983e3203d46f2f4634cadb4b14e', 171)",0x9606ec131eec0f84c95d82c9a63959f2331cf2ac,1.0
"('0x2335e4c326a47c6b1fea81b86a4893d27afc1ff8ffb4f509deaf049864aadafc', 30)",0xbe7d1fd1f6748bbdefc4fbacafbb11c6fc506d1d,1.0
"('0x2b10a033986d62f1370c5e9cb0312b1e5ccb32e6697ca15d746007f3cd247560', 13)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,1.0
"('0x32e6ea8ebdb997f13981b0a6f87ae6cd95584986d5764c7934bfa59e7df3bcda', 28)",0x7c21e2e777cecaf969bf7b7aef0e3bf23d043672,1.0
"('0x854b20f5957cf05432589865a34367cc912a0d3c1808ec08918ec14c0384bc00', 97)",0x23612a761c280a74b83455d821c9880335421581,1.0
"('0x4100744921187e1cb15cfa5e361dcc950d29170e4e5a61b4b487680cbe925a80', 114)",0xdf12d6cd651a5f2e1fb57257e93ac3bccabc5479,1.0
"('0x4b63754ab7e232a03626e4624534871d58f4554f86f87015b303c65e5a78ba5a', 98)",0x56c343e7ce75e53e58ed2f3743c6f137c13d2013,1.0
"('0x4fa8cd297c42602fa789eea55da09cf09cbf62319a4cb7124b577b7282ea7f36', 30)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,1.0
"('0x37d8a868b5b35aed310fc0b70547bed157e2a75deae854249b862206b5a3c614', 81)",0x0a88bc5c32b684d467b43c06d9e0899efeaf59df,1.0
"('0x41a05b1f9fb26c97be1c53b717e65006fb11d8addbdbd4ade4c7c5d283c6736b', 34)",0x483fde31bce3dcc168e23a870831b50ce2ccd1f1,1.0
"('0x05c823e86a9ca8b7d249e6d57321acf19eabfe6e8a18a3ec003d564b1c6bed2a', 44)",0x31d6a53e514da461a4ebaf927bc1234fc495c0dd,1.0
"('0x997bbfa2f7a01a3170b441783e1422227c6704db6c8d9ea60d618161a8721c62', 226)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,1.0
"('0xa3beb9d553fd8850ef70ec85c6d7081a2bfc44e64442ebabb9c2d9c02328da03', 94)",0x6219f06135b79705d34f5261852e9f6b98821e1f,1.0
"('0xf88120c1cf9a6babb3a92f5e8b6611aeccf6a4c6f7ec12e9539d761e79e4e4e2', 28)",0x8f82e8caeeb0ba85d39d1b4294e3ce2693872af8,0.5
"('0x0ce4d8a599dc0ccc76bc2185ba27dec21d842a62fb89bafe9550354632282200', 61)",0x60fd38f02c911aa1e3cbfdc5652f30927f0f3f77,1.0
"('0x87b37fef110253082c76bc2f14a6c4bed4f6b7435a329db30a7492b7a9f0a555', 23)",0x60fd38f02c911aa1e3cbfdc5652f30927f0f3f77,1.0
"('0x1c36680e72e2a2cd9c6084ad6cb55809be3d4e82e12306fa3423a8bd8cb8845d', 24)",0xa26228d878599f492f35b016640cc029d5641a65,1.0
"('0x33e335653a4456dba84e066ee0920c08b67643c7c0dc561c6f2ad6cb56f319c0', 20)",0xdfaab828f5f515e104baaba4d8d554da9096f0e4,1.0
