transaction_key,attacker,time,victim
"('0xffa0b1de9317254e3d3ca08ff095821bef9c56842ea88d1ed478b9ba8051b57d', 42)",0x6219f06135b79705d34f5261852e9f6b98821e1f,14,0xbe3ddd1ed6ed97a85c244841a99a8f26f8339333
"('0x7644b9cc31e952a9a0c689d4a40606a07794b7a921b113d4cf200bd42266d494', 58)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,558,0x240d5645bffaf6f8bc3586e459a4155f270bcb3b
"('0xfcf8ba37808079dc2885ad7bef82e9c35e44b6335d18b6e52670bd0c91c0318f', 46)",0x23612a761c280a74b83455d821c9880335421581,5,0x236fb2d20825d9b2d6b40b6f190261f2e3e24f0c
"('0x6147d67208c5d9e0a9dc6678d3f6e9994f7f073e1c0a80f488f7dba6a13d3f38', 26)",0xdfaab828f5f515e104baaba4d8d554da9096f0e4,1103,0xee857ea94434b6d6867e0abe328fe245a7eac527
"('0xee972ea5df86ccafce7d29b41ac82f1688d7ba80f263e5bc153b662c112ff6cd', 9)",0x39e098a153ad69834a9dac32f0fca92066ad03f4,194,0x39eda27dd6d2bf13cae9a082d7fcb77ccdb7068b
"('0x4195d22084bf2ba7520d00895936e97eba514990a2b85949529a474fa656a3cb', 39)",0xa84e5e2ed610df17f0c1834078035ad08edd6a08,5,0xa84bfd598adc2cceb818c73e60669da073c68df6
"('0x757f4f2877b3b02f518a15aa719d1a7953ab8d2f91f59e1c65aa8ed01b92958b', 28)",0xee857ea94434b6d6867e0abe328fe245a7eac527,55,0xee83ae872f88554a00fc9fae7052823cb4c07f80
"('0x98d3bc1912e393a440d1501156cff5c3ace1e4525e219429d89ab2d511e864a0', 54)",0x7c21e2e777cecaf969bf7b7aef0e3bf23d043672,42,0x6cf6078c26839cd64cf8c58a99f05c91b4706c15
"('0x53e8ecd42168a303815b9b82c26fad3b8422c04ff7708ec881596b302cb9bd90', 14)",0xa815e2ed7f7d5b0c49fda367f249232a1b9d2883,67,0xa81d3f29354be6dd63e1df48e3b8e5e6f4437651
"('0x9053547ce5c1665ed7f2c3fe0c97a4d7f5b74f64ac666a68ea2ff9a3a7470151', 32)",0x483fde31bce3dcc168e23a870831b50ce2ccd1f1,560,0x4837cbdb3528948504dae729f9ad9bba91a633a6
"('0x4b63754ab7e232a03626e4624534871d58f4554f86f87015b303c65e5a78ba5a', 98)",0x56c343e7ce75e53e58ed2f3743c6f137c13d2013,115,0xa9305c3c14757bae2e73ef7f66fe241f5f6bf347
"('0xf7b3ece5066a9f4cd47215f32564ec632d6dc50cd4f83ef6011ee25f569d6a4d', 7)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,3,0x9435e66dd2ffe125f0994e5dc67905d917d0f4f1
"('0x1fd52677a58926950cc88414a1adccfe1fd0fba643cc50f0994834ab7bbe0088', 44)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,13,0x9433cc9e36719c1c6f896e346379e2fd2d310693
"('0xbe6e1c6fd3b8b78162f14f1b5bf1fe51221cac52f49760de5400e663fc6f0742', 7)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,471,0x9431bbd11d8343c3a4ac5b35ae394e694857750c
"('0xac573abc91ad400db9a6c618358e9b6e618d63c3e430e8b1631623a559a3b3ea', 72)",0x042b8289c97896529ec2fe49ba1a8b9c956a86cc,2,0x042c43cb12e5e821528c93eba726a1ab83f458f2
"('0x90483cfff34e87e9aceaa2ca7d9a56e998fd2ee6a577eb45fe4d48a6a68f7fb0', 63)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,21,0x9435ae47a9a2e5ff4a655e1f8388d247cff3cbe2
"('0xc2554d173812174564c225faffbb457681f2db37f2b9cda893c631d935b4e44a', 24)",0x9606ec131eec0f84c95d82c9a63959f2331cf2ac,1,0x96007073dbddcd8060d1d587dd8fe89f8f46cc28
"('0x23f2ef021a67c733fc4327a7efba072a083fde628ff6a427e7f6ea30fd224354', 75)",0x219333ca4149d2034581eba7a2d1dfc827f76218,136,0x64848eefbc2921102a153b08fa64536ae1f8e937
"('0x8c31e9b700c5e4931c98efe76cb6157f9742f9284a1c4ecd563d3b83124ea12d', 145)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,3,0x9435f3dc2ea39ff00904428fca3455821124c235
