transaction_key,attacker,time,victim
"('0x1022ba381f76e8cc1ab4ea16875f74a5fa3d60542c00cb06a1d9d5d5d52c8ff6', 2)",0xb0f6ca40411360c03d41c5ffc5f179b8403cdcf8,813,0xf111ed85e40931938bf0278e26176caa088e7cac
"('0x33fc1e24326ffe114db0351647747a487e971a2f35c25e9f97912b4f4518e4a9', 16)",0x96059759c6492fb4e8a9777b65f307f2c811a34f,1593,0x7b08c6c22297c0afda4cea3dde110e193671aa54
"('0x24983d7ead90c424a17fb1509424056cb4a9e21ab66c1171778b8301756805a7', 12)",0x9ba0b9c177846e6e447a5293c0f687e18df9da08,229,0x9ba7c7d580e01ca6b6ee76ef00a54148d88d31db
"('0x99036a48a7b1da06b727e4fa181bbf27ac3db7552218c751d9995c0cb955e72d', 2)",0x9aed3a8896a85fe9a8cac52c9b402d092b629a30,1662,0xeff23b4be1091b53205e35f3afcd9c7182bf3062
"('0xa15ac38c3abfdcb27850c7d504ab21cf826e4e1fbfc36f4bee74ec0bc5df6b07', 4)",0xdb86e7fe4074e3c29d2fd0ed1d104c00e11a196b,276,0x4c4af8dbc524681930a27b2f1af5bcc8062e6fb7
"('0x6646cdc039560c6ee485ae9e65b9087143a5f16a942580579dd0b2f77008fee6', 8)",0x00000000fdac7708d0d360bddc1bc7d097f47439,1197,0x5ac840fb4738c36467ac673e87aafa26c9397dcd
"('0x4eeeaf509289d1bd6a0c8ecab94f0964dae01bbde55d51d0b62c658578acc1ff', 4)",0xdb86e7fe4074e3c29d2fd0ed1d104c00e11a196b,775,0x4c4af8dbc524681930a27b2f1af5bcc8062e6fb7
"('0x4468200fa456bddcb4a2cfb02fadb87a819c614e439c7a0308aaa13ad05e81e3', 14)",0xac71f308d16f203d22b2c3921d25dae61143bf6e,515,0x1d6a018f6261868ffc4d12a5706953c355536dbf
"('0x241b3fb8ebc442c28a9e25ea5a371aff83973d2ac25ec36fa3f9db794f103b12', 14)",0x000000000002733be21c62d22209523701bd6bc1,844,0xfb116064d4c72339971ec5394e41b5befa017f3b
"('0xb86d8f58b5ed26c9c69501fff7296e9c40731c46b8c3901883f1865fe2d22ca7', 4)",0x0be4ac7da6cd4bad60d96fbc6d091e1098afa358,3361,0xf196c54bb0739a43d95a7a0e4f828329cdfa63a5
"('0xb184e2745ac9fb773451ab473db93d289b891274dc5292938eab0e6fcf77c406', 14)",0x09e18590e8f76b6cf471b3cd75fe1a1a9d2b2c2b,3138,0xa67b4bf837b77da3d11aa1bb0b7bcdde995279d8
"('0x78b0dbf040e0bae5f443bb5f42b7ade2c4b0b346307b753d2d8868131d8ae92a', 38)",0x09e18590e8f76b6cf471b3cd75fe1a1a9d2b2c2b,3864,0xa67b4bf837b77da3d11aa1bb0b7bcdde995279d8
"('0x9eb7ab0a32756b6791825f853d21b9e2fafb0824cb2ba2b4c9784e88f7a046a4', 24)",0x00000000ede6d8d217c60f93191c060747324bca,3894,0x2d94ade00ed1dea7308ad9cca283ef4ed1cc259e
"('0x5174ffcd5c05b6a77f66dfcf14be19302402c1700240bdac819c6556970af525', 16)",0xb0d62768e2fb9bd437a51b993b77b93ac9f249d5,2815,0xcaa00aaf6fbc769d627d825b4faedc3aad880597
"('0x3d5760474f2a00a62e37c9b68526fe4b7ccc0674bfac2efb3829d497c7332738', 6)",0x1111111254eeb25477b68fb85ed929f73a960582,312,0xcf2f020eeee1c1774c86ea70691913ae5e8affcb
"('0xc45a6187ad13e416be24c5d62dfe707c6938cf3a170da9b518d48b397eac08d1', 14)",0x09e18590e8f76b6cf471b3cd75fe1a1a9d2b2c2b,3335,0xa67b4bf837b77da3d11aa1bb0b7bcdde995279d8
"('0x36fdab63abe041eb46c426bd4afebd64e6d797c80e830006037164afafd0cad7', 74)",0xc319d40debc476d266b102170642bc19343c1502,443,0x511fc7968c7e65417644900cefc39aeef8b4138e
"('0x46b4def16cb845005734e7ac1be8e62cb473c2f2147e274b86700e840a8eb3bb', 14)",0x09e18590e8f76b6cf471b3cd75fe1a1a9d2b2c2b,213,0xa67b4bf837b77da3d11aa1bb0b7bcdde995279d8
"('0x2f569411cb92f1d34e90178c454e41577e81c1afc63662340e7f08775681822d', 16)",0xdb86e7fe4074e3c29d2fd0ed1d104c00e11a196b,2784,0x4c4af8dbc524681930a27b2f1af5bcc8062e6fb7
"('0x374873450640c3db591f1d9c65f4cddc5499740b1b29c184674d3634a2944240', 10)",0x4c60051384bd2d3c01bfc845cf5f4b44bcbe9de5,4100,0x2f5e87c9312fa29aed5c179e456625d79015299c
"('0x2fa580feabfb114e6c720ff98c24590e3576eda4c828f9f8bc003ac4f9595744', 8)",0x0be4ac7da6cd4bad60d96fbc6d091e1098afa358,1034,0xf196c54bb0739a43d95a7a0e4f828329cdfa63a5
"('0xa9c3e683c8adb99af9323002ac09e282c63e84c9afb2f3c2fb00e7c19cbab6be', 82)",0x051f76b78491145dc4c30a7afb85fc962ca49b2b,2530,0xc69adac3d27672c6907aae429eee3e69f76f7106
"('0xe608265b63705a70e9051db7ec9e94d193a743f136752ab5f7dce00b49208c2c', 84)",0x3cf3838fef4541a6eedae71fa5626673b7e78ac2,32,0x9b57dca972db5d8866c630554acdbdfe58b2659c
"('0xe22f0f14499812fec6bd9085718d14602d015690d45003da54959ec0ffb981fe', 14)",0x00000000009726632680fb29d3f7a9734e3010e2,94,0x25afb47a05efd4f52a67d172d9ab42c9bf4c6dd9
"('0x800f3b8e7a54208e3a9ec5fcfe04bc99c67907a03b31e320ca0677ce7616d4a7', 14)",0xbe3040e9d6f5229ad10d96df5a112e265611b198,1431,0xaf5e2b036784c758ee6dd655abd83259a0524f4a
"('0xef881906dc6b48ed41581bdacce7182f24cc298c8a1d89f477682f5e41f8eef4', 2)",0x9aed3a8896a85fe9a8cac52c9b402d092b629a30,1836,0xeff23b4be1091b53205e35f3afcd9c7182bf3062
"('0xe5e3bc88d591751e8c096a8ed9693960f4cc26a338671b2f9e30abb62205fb6e', 30)",0x0000000000d259653c2966fc6f585a44a090e829,2848,0x8356bbf31517fced3c6238503b31fffa22a8f999
"('0xe3ec89f84aba7719baeacca696761e8c32d46a980fda4818e2105684a8d7e106', 20)",0x09e18590e8f76b6cf471b3cd75fe1a1a9d2b2c2b,4050,0xa67b4bf837b77da3d11aa1bb0b7bcdde995279d8
"('0x62bf300760ec2f19cf4698f75b67bde7979e185a8de6a565faf3065c705949a3', 12)",0x00000000ede6d8d217c60f93191c060747324bca,3116,0xf805cef7e0125811d0e64c597a66ae55cfc54143
"('0x92e98b1f1e31e317eade4f08a2e9d725ef0aa58dfbb70d32085d29bc4cbed3d2', 18)",0x00000000ede6d8d217c60f93191c060747324bca,847,0xac70bd92f89e6739b3a08db9b6081a923912f73d
"('0x75ab4f542009973db4f17fc0ec45a0767a4e88289f78778881744843d4629a60', 6)",0x0be4ac7da6cd4bad60d96fbc6d091e1098afa358,1352,0x4f50fa7bb23870dd3f7c3b0964081e9595ad9377
"('0x73ef28478a5e5b9381f7938f0d735e9f7ba80f5eb3772fb6d4c3febcbf9a679a', 6)",0x0be4ac7da6cd4bad60d96fbc6d091e1098afa358,79,0x0bdefb1174b77bdf523e48a45c9f08342dc57b89
"('0x334db5fd1b8179db8a4f85d24c8d3997f2df547f076189314bafb0a878341327', 14)",0x146aa786453160bd3f3d9dabe9e12d32c6f1d088,347,0xa7608879ee2a912293fe7e4bb6a6c83da383f2b9
"('0xf9f8fcb97e2a4d2160ae6dc29420b814b011da228e87a1cb27c9e6600bd0d833', 12)",0x00000000ede6d8d217c60f93191c060747324bca,2936,0x0a7ee3bb024db6ecf42426b3aaf1dc3499ee6417
"('0xd3adeba44964792d9d2092715b7121abf6c30bb5cea5c91ced2af23adcc5882e', 2)",0x9aed3a8896a85fe9a8cac52c9b402d092b629a30,2640,0xeff23b4be1091b53205e35f3afcd9c7182bf3062
"('0xb2605e30873f344569fe04fc4fba45b03bc3d5fe4dae4f82b3c544d4d31460d0', 52)",0x09e18590e8f76b6cf471b3cd75fe1a1a9d2b2c2b,2584,0xa67b4bf837b77da3d11aa1bb0b7bcdde995279d8
"('0x02e328414ef62fa0de2433b546406ccf535a26f18746755693eab5c686195d75', 4)",0xdb86e7fe4074e3c29d2fd0ed1d104c00e11a196b,203,0x4c4af8dbc524681930a27b2f1af5bcc8062e6fb7
"('0x5f7dae33eb241637d9678eed63be54acc21c3177167b2c2e35055edb439dae67', 20)",0xfe5a433bcee3ac8147695521aa383f41c116a10d,3189,0xc873fecbd354f5a56e00e710b90ef4201db2448d
"('0x0a080e67ec687b2387fd77052a80fdcc98faedd133d9748f71d9b8d249ef8955', 22)",0xfe5a433bcee3ac8147695521aa383f41c116a10d,1957,0xc873fecbd354f5a56e00e710b90ef4201db2448d
"('0xb974bb9caa65cc735228b41784cef7b9ca59fb308281f0474e495609edf48ad7', 2)",0x6a78e84fa0edad4d99eb90edc041cdbf85925961,1803,0xa6c5c7d189fa4eb5af8ba34e63dcdd3a635d433f
"('0x918838505aa86973b88f1c2c7bb49108eef57a6bbee558bd19c54c412712a426', 10)",0xdb86e7fe4074e3c29d2fd0ed1d104c00e11a196b,1970,0x4c4af8dbc524681930a27b2f1af5bcc8062e6fb7
"('0xfff5e53dbf8444fd40c11033de952ce52d5d99e4d6944e520ef276864ac8ac4e', 28)",0x859bd8d62366050e8cfee64788d0529807569679,867,0xb9d2ab71a22d3a364d39db2c579dfc56573f0229
"('0x34aefc45205ac70a8d0b624b45e1b7137f9565fdb3071d214e99fd7b067de904', 62)",0x09e18590e8f76b6cf471b3cd75fe1a1a9d2b2c2b,3460,0xa67b4bf837b77da3d11aa1bb0b7bcdde995279d8
"('0x2dd65447ec867acef93e91775cd63b8e902bb26f19327aaba59122d085281141', 2)",0x4ab421de52b3112d02442b040dd3dc73e8af63b5,3166,0xeff23b4be1091b53205e35f3afcd9c7182bf3062
"('0x027008aae71d5f8ffb6dc681ff46f250f561f519bf63307613d4b374ac2c8ffa', 8)",0x0000000000bf41eb500675cabaa1223e3c1ab90f,4409,0x8356bbf31517fced3c6238503b31fffa22a8f999
"('0xe107d576532184beedcc9e88f4eb6cc3c5f7532390bb12b3f0fde6202a0029b0', 2)",0xdeb440bd695820c46e5c1e8b4babaeb98a4ae66b,2929,0xc873fecbd354f5a56e00e710b90ef4201db2448d
"('0xce689cee5e27c096744e9bb416947103f4aa2d6d19c3cf0c1eda88320495a6d5', 4)",0xdb86e7fe4074e3c29d2fd0ed1d104c00e11a196b,4554,0x4c4af8dbc524681930a27b2f1af5bcc8062e6fb7
"('0xa7cd47b421a23acee87df7491c4abcd4c7a4f2e39c2a52fa98b2630a2a865569', 10)",0x00000000fdac7708d0d360bddc1bc7d097f47439,1258,0x5ac840fb4738c36467ac673e87aafa26c9397dcd
"('0xcf16f14d28f8c19a8def54203ac8c6b5f76e7ae2ea1ef2bc58d43c0fccb4e438', 2)",0x6a78e84fa0edad4d99eb90edc041cdbf85925961,1202,0xa6c5c7d189fa4eb5af8ba34e63dcdd3a635d433f
"('0x6679b9bf485ee7b2dab2f9dc13c4c3a0f37128bacc3975be16cc9f3b7f019f8d', 34)",0x35ea99ab62bcf7992136558e94fb97c7807fcd6a,1071,0xa3acc615ff4687e3bf192ca8acbff1c428f5d0e1
"('0x0c2d76aafac4406ae74778446223e3c4a683af6b9dd8908572183cf0b6656eb4', 38)",0x6a78e84fa0edad4d99eb90edc041cdbf85925961,4301,0xa6c5c7d189fa4eb5af8ba34e63dcdd3a635d433f
"('0x195d76d7bf291d2c74064b3e8cce8558a7bb99d64147cd487f0800a2819b2179', 6)",0x1111111254eeb25477b68fb85ed929f73a960582,3194,0xcf2f020eeee1c1774c86ea70691913ae5e8affcb
"('0x3da1d7396c543526ee4cb09a359956eb22f0d27d8af0cec41d06d3219b253fb4', 32)",0xdb86e7fe4074e3c29d2fd0ed1d104c00e11a196b,737,0x4c4af8dbc524681930a27b2f1af5bcc8062e6fb7
"('0xa94aa5a8f4c2e52f7fe0284d7d6044f30fad926d96617474efa7657ef7352f1d', 22)",0x09e18590e8f76b6cf471b3cd75fe1a1a9d2b2c2b,48,0xa67b4bf837b77da3d11aa1bb0b7bcdde995279d8
"('0xe92637ea0dc0f3d0a385c69ae43494679fb67190465a4b79d3a5d30b9a8ba1fb', 6)",0x00000000a75e32966f6718510c21b9e29dad6a0e,96,0x0df5dfd95966753f01cb80e76dc20ea958238c46
"('0x652ec4b12a792ee2f87677cd47b55e02cb79aea7d55493d28ed6ec53015e822e', 50)",0x0000000000bf41eb500675cabaa1223e3c1ab90f,1952,0x8356bbf31517fced3c6238503b31fffa22a8f999
"('0xd9f80d2a19879ebc070945b30697c9570f9efc8306ae6a266557bd5481c56ad3', 12)",0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,451,0xd51ab3249cb64daa72efa15aeb0248bd3a823368
"('0x145bc6fa8cc63c6f250dc6da4961e033b44469e6c89fced3adcd0f9a7a654ef1', 30)",0x00000000ede6d8d217c60f93191c060747324bca,120,0x2d94ade00ed1dea7308ad9cca283ef4ed1cc259e
"('0xed3480d52153cd5dab5eff1cfb16b9e4dadb0ea8e63be1704e980344cd7a9ec0', 40)",0x6a78e84fa0edad4d99eb90edc041cdbf85925961,1665,0xa6c5c7d189fa4eb5af8ba34e63dcdd3a635d433f
"('0x9fbbf1dc031dbe51f468fd209d030a9c384d090af789876d61b016750a550dba', 0)",0xbe3040e9d6f5229ad10d96df5a112e265611b198,1668,0xaf5e2b036784c758ee6dd655abd83259a0524f4a
