address,attacker,score
"('0x5aeccc5cfcbeda2874a745c62e998209880272632aa0d1c9edf4374fa1a5ebf8', 24)",0x1111111254eeb25477b68fb85ed929f73a960582,1.0
"('0x5a1448fc8cd51ac20dc1cff3f15a1338d9d2919b88382fdb65ac401a28bdd15a', 34)",0xf718ce131f3df54498dfc97a631d1002b44133f2,0.5
"('0xc32bf41f00ae5cdbbb0801c802e9b6124c603a26191b02c7beb954a593c47b0d', 12)",0x86bb63148d17d445ed5398ef26aa05bf76dd5b59,1.0
"('0x8279947bd791c0cd5a42463d1b8161653082f41ef6101f7c91382b325f9ce732', 22)",0xc84c0f515db41d4a5fbec17f9056ae00a0a55665,1.0
"('0x09caa4eb62f608ef0e4d5f9aab30e2ee9f4b732a0b177107c37a29af6b6d94d2', 16)",0xdadfb55cbffed3f79a0c8e901d78fada762add57,1.0
"('0x7483dff8e0b5feef324530e241d56445288597de037dc4bb489f91ff5cd66ef1', 38)",0x50143df1748a026174f6e8c9758b09a9340fcb52,0.5
"('0x1963dda2a4f9af871b41e1a5fd058f55e61fbd3d98ddefa5ed9dae32717e34f4', 98)",0x0000000002f4dd78ba85fe4b662983816c9ae95f,1.0
"('0x982c65a0056f08183c1358967f6989f9b09d34d00181ee36f308c1a4d4cc31d7', 40)",0x1111111254eeb25477b68fb85ed929f73a960582,1.0
"('0xeece0a60b9a6590be7af0389e3f59f9a8d8dffb9ca30fca593e0073ea72af64e', 26)",0x615b9dd61f1f9a80f5bcd33a53eb79c37b20addc,1.0
"('0x9a7f803096b2d2cd4a0d5aa5d431488d0b493b1b3830be965123f8d8b8e89f14', 44)",0x86bb63148d17d445ed5398ef26aa05bf76dd5b59,1.0
"('0x2d4b8f985660db933573cb56bd50006d31792408881d7dd9974abfd7bc240c98', 2)",0xb9b26de635e7c4e00f32a1b49753ddde96cccdf3,1.0
"('0x64f31fe8c5a0da58364b2ee2d81973f0c93000d2859d9fbce0dbfeb2733a9eea', 112)",0x73b14a78a0d396c521f954532d43fd5ffe385216,1.0
"('0xcbeb29dd96a131a894b5ec5d3dc7df7a06e0c20860233fdd433b4aa4cbaf327c', 30)",0x3ae3c77d15ee32dc944b7daaa9d0300a3de18e21,1.0
"('0xc61217fb6c5757bac4080f7d2b5d9d57eadef12a38e29a8867837347d0ee223a', 2)",0x86bb63148d17d445ed5398ef26aa05bf76dd5b59,1.0
"('0x4ce9c62c8015b558cc324287a522f1a8324fba1ce9711778dad3cca694d3753a', 66)",0xa7bb0d95c6ba0ed0aca70c503b34bc7108589a47,1.0
"('0x8a4e3c101e0204fbf175d2f16ee3190fe94a61403290cf1b17d81f82d1936078', 14)",0x86bb63148d17d445ed5398ef26aa05bf76dd5b59,1.0
"('0xed92feafc9020716891997fc9f4165bad8b0ec19babff4af9c64c17e865b6cb0', 66)",0x8e3b66ed6865ce6ac5a9c64e5099e86c7cdab6be,1.0
"('0xd5091dddb80483de3b20671f745b6465810d8d29094f318e9bbd166138495d9b', 8)",0xa3128d9b7cca7d5af29780a56abeec12b05a6740,1.0
"('0x2461270ece9b80986809b67d1005d4d61ad92e015e75606720aafd99c27e356f', 2)",0xe820e26bbf7baf466ae7178d52f3777eaee477bf,0.5
"('0x9037e832fb90bc5572e7412fed3d27b8b71c32a37a04a6cb737cc174e303a558', 10)",0xf5494a5810da1e32df61a83339e5c0cd84c4f625,0.5
"('0x7bf89f9ecd17cbece3436dd981c2101041d183bfc75a2f0421cd119828a4c1d8', 10)",0x50f79212b1decbb77c7727b7f38018cb20ec6d57,1.0
"('0xd2df0599cdbf9d33ba00cf07bfdd8888968e11ddb83fca383b359c66d7e25bb7', 16)",0x1111111254eeb25477b68fb85ed929f73a960582,1.0
"('0xd286f4ac1fe1c363f70f968e5097ba463b79c9f35cf3b8e9f0892a1ed9a2bbde', 48)",0x86bb63148d17d445ed5398ef26aa05bf76dd5b59,1.0
"('0x1fa2ec72869bd333558b29e4d73b8fdfc1fe99b85f34ab1b2936fce1cb69802e', 26)",0x03a9dc118b231480058e7a3b051042ec83663794,1.0
"('0xacc97d2f43dc6b0fae908f25f4e36f5e9a87373085fd270235af5beea28585d3', 14)",0x98a66a284df9e1d71c68f1a2608544b708b26740,1.0
